generated_at_utc,strategy_id,profile,symbol,interval,capital_usdt,start_time_utc,end_time_utc,trade_count,win_rate,profit_factor,max_drawdown,net_pnl,benchmark_net_pnl,excess_return,report_path_json,report_path_md
2026-02-28T08:14:10Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,9,0.33333333,0.77091119,351.65541340,-104.90860018,24524.52579433,-24629.43439450,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260228_081410.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260228_081410.md
2026-02-28T08:16:33Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,74,0.37837838,1.25615473,2746.64433598,1887.07776975,24524.52579433,-22637.44802457,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20211231_20260228_081633.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20211231_20260228_081633.md
2026-02-28T08:18:18Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,10,0.30000000,0.94677570,24434.18407630,-1288.99873082,24524.52579433,-25813.52452514,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20211231_20260228_081818.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20211231_20260228_081818.md
2026-02-28T08:18:21Z,btc_regime_router_v11_sprint,v11,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,404,0.39356436,1.32058392,10490.05364825,20813.71736571,24524.52579433,-3710.80842862,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20211231_20260228_081821.json,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20211231_20260228_081821.md
2026-02-28T09:00:15Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,9,0.33333333,0.77091119,351.65541340,-104.90860018,24524.52579433,-24629.43439450,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260228_090015.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260228_090015.md
2026-02-28T09:02:39Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,74,0.37837838,1.25615473,2746.64433598,1887.07776975,24524.52579433,-22637.44802457,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20211231_20260228_090239.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20211231_20260228_090239.md
2026-02-28T09:04:23Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,10,0.30000000,0.94677570,24434.18407630,-1288.99873082,24524.52579433,-25813.52452514,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20211231_20260228_090423.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20211231_20260228_090423.md
2026-02-28T09:04:27Z,btc_regime_router_v11_sprint,v11,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,404,0.37376238,1.19762633,12578.92480774,13667.67133471,24524.52579433,-10856.85445962,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20211231_20260228_090427.json,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20211231_20260228_090427.md
2026-02-28T09:04:30Z,btc_regime_router_v12_cost_robust,v12,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,276,0.36231884,1.22046316,6009.35204334,7652.10435734,24524.52579433,-16872.42143698,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20211231_20260228_090430.json,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20211231_20260228_090430.md
2026-02-28T09:21:32Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,9,0.33333333,0.77091119,351.65541340,-104.90860018,24524.52579433,-24629.43439450,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260228_092132.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260228_092132.md
2026-02-28T09:23:55Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,74,0.37837838,1.25615473,2746.64433598,1887.07776975,24524.52579433,-22637.44802457,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20211231_20260228_092355.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20211231_20260228_092355.md
2026-02-28T09:25:39Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,10,0.30000000,0.94677570,24434.18407630,-1288.99873082,24524.52579433,-25813.52452514,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20211231_20260228_092539.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20211231_20260228_092539.md
2026-02-28T09:25:43Z,btc_regime_router_v11_sprint,v11,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,404,0.37376238,1.19762633,12578.92480774,13667.67133471,24524.52579433,-10856.85445962,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20211231_20260228_092543.json,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20211231_20260228_092543.md
2026-02-28T09:25:46Z,btc_regime_router_v12_cost_robust,v12,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,276,0.36231884,1.22046316,6009.35204334,7652.10435734,24524.52579433,-16872.42143698,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20211231_20260228_092546.json,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20211231_20260228_092546.md
2026-02-28T09:42:47Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,9,0.33333333,0.77091119,351.65541340,-104.90860018,24524.52579433,-24629.43439450,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260228_094247.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260228_094247.md
2026-02-28T09:45:14Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,74,0.37837838,1.25615473,2746.64433598,1887.07776975,24524.52579433,-22637.44802457,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20211231_20260228_094514.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20211231_20260228_094514.md
2026-02-28T09:46:56Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,10,0.30000000,0.94677570,24434.18407630,-1288.99873082,24524.52579433,-25813.52452514,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20211231_20260228_094656.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20211231_20260228_094656.md
2026-02-28T09:47:00Z,btc_regime_router_v11_sprint,v11,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,404,0.36633663,1.14322595,13611.24340071,10209.89085345,24524.52579433,-14314.63494087,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20211231_20260228_094700.json,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20211231_20260228_094700.md
2026-02-28T09:47:04Z,btc_regime_router_v12_cost_robust,v12,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,276,0.36231884,1.16293960,6576.51180581,5839.74676692,24524.52579433,-18684.77902740,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20211231_20260228_094704.json,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20211231_20260228_094704.md
2026-02-28T11:39:23Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,9,0.33333333,0.77091119,351.65541340,-104.90860018,24524.52579433,-24629.43439450,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260228_113923.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260228_113923.md
2026-02-28T11:49:53Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,9,0.33333333,0.77091119,351.65541340,-104.90860018,24524.52579433,-24629.43439450,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260228_114953.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260228_114953.md
2026-02-28T11:52:19Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,74,0.37837838,1.25615473,2746.64433598,1887.07776975,24524.52579433,-22637.44802457,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20211231_20260228_115219.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20211231_20260228_115219.md
2026-02-28T11:54:02Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,10,0.30000000,0.94791806,24434.18407630,-1261.33295965,24524.52579433,-25785.85875397,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20211231_20260228_115402.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20211231_20260228_115402.md
2026-02-28T11:54:05Z,btc_regime_router_v11_sprint,v11,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,404,0.37376238,1.19806549,12578.92480774,13698.04324861,24524.52579433,-10826.48254571,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20211231_20260228_115405.json,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20211231_20260228_115405.md
2026-02-28T11:54:09Z,btc_regime_router_v12_cost_robust,v12,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,276,0.36231884,1.22046316,6009.35204334,7652.10435734,24524.52579433,-16872.42143698,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20211231_20260228_115409.json,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20211231_20260228_115409.md
2026-02-28T12:11:25Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,9,0.33333333,0.77091119,351.65541340,-104.90860018,24524.52579433,-24629.43439450,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260228_121125.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260228_121125.md
2026-02-28T12:13:51Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,74,0.37837838,1.25615473,2746.64433598,1887.07776975,24524.52579433,-22637.44802457,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20211231_20260228_121351.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20211231_20260228_121351.md
2026-02-28T12:15:36Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,10,0.30000000,0.94791806,24434.18407630,-1261.33295965,24524.52579433,-25785.85875397,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20211231_20260228_121536.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20211231_20260228_121536.md
2026-02-28T12:15:40Z,btc_regime_router_v11_sprint,v11,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,404,0.36633663,1.14365180,13611.24340071,10240.24756620,24524.52579433,-14284.27822813,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20211231_20260228_121540.json,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20211231_20260228_121540.md
2026-02-28T12:15:43Z,btc_regime_router_v12_cost_robust,v12,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,276,0.36231884,1.16293960,6576.51180581,5839.74676692,24524.52579433,-18684.77902740,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20211231_20260228_121543.json,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20211231_20260228_121543.md
2026-02-28T12:26:03Z,btc_regime_router_v12_cost_robust,v12_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,276,0.36594203,1.19518045,5843.22370050,7108.59031285,24524.52579433,-17415.93548147,strategies/spot_btc_conservative_v1/reports/replay_v12_a_10k_20180101_20211231_20260228_122603.json,strategies/spot_btc_conservative_v1/reports/replay_v12_a_10k_20180101_20211231_20260228_122603.md
2026-02-28T12:26:28Z,btc_regime_router_v12_cost_robust,v12_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,156,0.39743590,1.58660064,4007.11905954,10531.76756824,24524.52579433,-13992.75822609,strategies/spot_btc_conservative_v1/reports/replay_v12_b_10k_20180101_20211231_20260228_122628.json,strategies/spot_btc_conservative_v1/reports/replay_v12_b_10k_20180101_20211231_20260228_122628.md
2026-03-01T03:41:25Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38007380,1.31630779,5579.43455733,10007.91818277,24524.52579433,-14516.60761155,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034125.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034125.md
2026-03-01T03:41:55Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38376384,1.33383113,5579.43455733,10424.79875963,24524.52579433,-14099.72703470,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034155.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034155.md
2026-03-01T03:42:26Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38007380,1.31646885,5579.43455733,10013.69527401,24524.52579433,-14510.83052031,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034226.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034226.md
2026-03-01T03:42:57Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38376384,1.33267439,5579.43455733,10400.27604971,24524.52579433,-14124.24974462,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034257.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034257.md
2026-03-01T03:43:27Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38007380,1.31630779,5579.43455733,10007.91818277,24524.52579433,-14516.60761155,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034327.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034327.md
2026-03-01T03:43:57Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38376384,1.33383113,5579.43455733,10424.79875963,24524.52579433,-14099.72703470,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034357.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034357.md
2026-03-01T03:44:27Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38007380,1.31646885,5579.43455733,10013.69527401,24524.52579433,-14510.83052031,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034427.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034427.md
2026-03-01T03:44:57Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38376384,1.33267439,5579.43455733,10400.27604971,24524.52579433,-14124.24974462,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034457.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034457.md
2026-03-01T03:45:28Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38007380,1.31027048,5884.72584259,10315.23410037,24524.52579433,-14209.29169395,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034528.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034528.md
2026-03-01T03:45:58Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38376384,1.32803133,5884.72584259,10761.05286991,24524.52579433,-13763.47292441,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034558.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034558.md
2026-03-01T03:46:28Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38007380,1.31042415,5884.72584259,10321.01119162,24524.52579433,-14203.51460271,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034628.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034628.md
2026-03-01T03:46:58Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38376384,1.32693630,5884.72584259,10736.53015999,24524.52579433,-13787.99563434,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034658.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034658.md
2026-03-01T03:47:27Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38007380,1.31027048,5884.72584259,10315.23410037,24524.52579433,-14209.29169395,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034727.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034727.md
2026-03-01T03:47:58Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38376384,1.32803133,5884.72584259,10761.05286991,24524.52579433,-13763.47292441,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034758.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034758.md
2026-03-01T03:48:28Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38007380,1.31042415,5884.72584259,10321.01119162,24524.52579433,-14203.51460271,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034828.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034828.md
2026-03-01T03:48:58Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38376384,1.32693630,5884.72584259,10736.53015999,24524.52579433,-13787.99563434,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034858.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034858.md
2026-03-01T03:49:29Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38007380,1.30478962,6190.01712786,10622.55001798,24524.52579433,-13901.97577635,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034929.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034929.md
2026-03-01T03:49:59Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38376384,1.32276363,6190.01712786,11097.30698019,24524.52579433,-13427.21881413,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034959.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_034959.md
2026-03-01T03:50:28Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38007380,1.30493655,6190.01712786,10628.32710922,24524.52579433,-13896.19868510,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035028.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035028.md
2026-03-01T03:50:58Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38376384,1.32172412,6190.01712786,11072.78427027,24524.52579433,-13451.74152405,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035058.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035058.md
2026-03-01T03:51:27Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38007380,1.30478962,6190.01712786,10622.55001798,24524.52579433,-13901.97577635,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035127.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035127.md
2026-03-01T03:51:57Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38376384,1.32276363,6190.01712786,11097.30698019,24524.52579433,-13427.21881413,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035157.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035157.md
2026-03-01T03:52:26Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38007380,1.30493655,6190.01712786,10628.32710922,24524.52579433,-13896.19868510,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035226.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035226.md
2026-03-01T03:52:56Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,271,0.38376384,1.32172412,6190.01712786,11072.78427027,24524.52579433,-13451.74152405,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035256.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035256.md
2026-03-01T03:53:46Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.31495655,5174.53857120,11293.81521220,24524.52579433,-13230.71058212,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035346.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035346.md
2026-03-01T03:54:16Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.31328665,5216.82422472,11250.64730354,24524.52579433,-13273.87849078,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035416.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035416.md
2026-03-01T03:54:45Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.31495655,5174.53857120,11293.81521220,24524.52579433,-13230.71058212,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035445.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035445.md
2026-03-01T03:55:15Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.31328665,5216.82422472,11250.64730354,24524.52579433,-13273.87849078,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035515.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035515.md
2026-03-01T03:55:46Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.31482248,5159.61327081,11227.98529498,24524.52579433,-13296.54049934,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035546.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035546.md
2026-03-01T03:56:16Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.31314371,5201.89892433,11184.81738633,24524.52579433,-13339.70840800,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035616.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035616.md
2026-03-01T03:56:45Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.31482248,5159.61327081,11227.98529498,24524.52579433,-13296.54049934,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035645.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035645.md
2026-03-01T03:57:15Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.31314371,5201.89892433,11184.81738633,24524.52579433,-13339.70840800,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035715.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035715.md
